transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0823N001,N001,BPI Sta. Mesa Branch,withdrawal,3,3,6,2025-08-23,positive,4.61,Outstanding customer service. Staff went above and beyond.,
BPI0823N001,N001,BPI Fairview East Branch,deposit,2,2,4,2025-08-23,positive,5.0,"Professional staff, clean environment. Excellent experience.",
BPI0823N001,N001,BPI Kamias Anonas Branch,customer service,5,8,13,2025-08-23,neutral,2.47,Acceptable service level. Staff was professional enough.,
BPI0823N002,N002,BPI Dian Branch,deposit,1,1,2,2025-08-23,positive,5.0,ATM worked perfectly fine,
BPI0823N002,N002,BPI Navotas M. Naval Branch,withdrawal,1,1,2,2025-08-23,neutral,2.94,"Average branch, typical banking service provided.",
BPI0823N001,N001,BPI Salcedo Village Branch,withdrawal,5,5,10,2025-08-23,neutral,2.6,Service was okay. Nothing special.,
BPI0823N001,N001,BPI Taytay El Monteverde Branch,customer service,2,5,7,2025-08-23,positive,3.29,Quick service despite busy day. Thank you for good service.,
BPI0823N004,N004,BPI Buendia Malugay Branch,withdrawal,5,6,11,2025-08-23,neutral,2.92,Overall experience is predictable and meets basic expectations.,
BPI0823N002,N002,"BPI Pasig E. Rodriguez, Jr. Branch",transfer,2,2,4,2025-08-23,positive,3.2,Quick and easy. No complaints!,
BPI0823N001,N001,BPI Retiro Mayon Branch,withdrawal,1,1,2,2025-08-23,positive,4.63,"Great location, helpful people",
BPI0823N002,N002,BPI San Lazaro Vertex One Branch,account service,5,6,11,2025-08-23,positive,3.81,Home loan pre-approval process was smooth and transparent.,
BPI0823B002,B002,BPI Retiro Mayon Branch,withdrawal,4,3,7,2025-08-23,neutral,2.4,"Could be better, could be worse",
BPI0823B001,B001,BPI Old Sta. Mesa,loan,7,12,19,2025-08-23,positive,3.56,ATM worked perfectly fine,
BPI0823B001,B001,BPI Ermita ,deposit,2,1,3,2025-08-23,positive,3.26,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823B002,B002,BPI Dela Rosa Solaris One Branch,transfer,1,1,2,2025-08-23,positive,4.5,Mortgage team was incredibly helpful throughout the process.,
BPI0823N002,N002,BPI Gateway,deposit,8,8,16,2025-08-23,positive,4.04,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N001,N001,BPI Pasig Rosario Branch,deposit,1,1,2,2025-08-23,positive,4.13,Tax preparation service saved me time and money.,
BPI0823N001,N001,BPI Pasig C. Raymundo Branch,withdrawal,7,6,13,2025-08-23,positive,4.0,Home loan pre-approval process was smooth and transparent.,
BPI0823N002,N002,BPI Pasig Amang Rodriguez Branch,deposit,1,2,3,2025-08-23,positive,4.02,Debt consolidation loan helped me get back on track.,
BPI0823N001,N001,BPI Novaliches Sarmiento Branch,withdrawal,2,2,4,2025-08-23,positive,4.45,"Professional staff, clean environment. Excellent experience.",
BPI0823N001,N001,BPI Ayala Malls the 30th Branch,encashment,6,6,12,2025-08-23,neutral,2.05,Fair service quality. Expected better but okay overall.,
BPI0823N004,N004,BPI Ayala Malls Vertis North Branch,loan,8,13,21,2025-08-23,positive,3.3,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0823N002,N002,BPI Taft Quirino Avenue Branch,withdrawal,1,1,2,2025-08-23,positive,4.51,No hassle transaction. Staff was accommodating.,
BPI0823B001,B001,BPI Dian Branch,account service,5,5,10,2025-08-23,positive,4.41,Quick business account setup. Got everything done in one visit.,
BPI0823N001,N001,BPI GLOBE BGC Branch,transfer,3,2,5,2025-08-23,positive,4.63,Personalized financial advice helped me plan better.,
BPI0823N001,N001,BPI Malabon Gov Pascual,transfer,1,1,2,2025-08-23,positive,3.8,Outstanding customer service. Staff went above and beyond.,
BPI0823N001,N001,BPI UN Avenue Branch,withdrawal,3,4,7,2025-08-23,neutral,2.96,"Normal banking experience. No surprises, good or bad.",
BPI0823B001,B001,BPI Las Piñas Almanza Uno,deposit,2,3,5,2025-08-23,positive,4.01,Professional and courteous staff,
BPI0823N002,N002,BPI Juan Luna Recto Branch,encashment,6,6,12,2025-08-23,positive,3.84,Teller was courteous and processed my request quickly.,
BPI0823N001,N001,BPI Arranque Branch,withdrawal,2,2,4,2025-08-23,positive,3.16,Personalized financial advice helped me plan better.,
BPI0823B001,B001,BPI Kalentong Branch,transfer,5,4,9,2025-08-23,positive,4.39,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823N001,N001,BPI Valenzuela Paso De Blas Branch,transfer,1,1,2,2025-08-23,positive,3.32,Investment portfolio performance has been consistently strong.,
BPI0823N002,N002,BPI Magallanes South Branch,customer service,3,7,10,2025-08-23,positive,3.36,"Great location, helpful people",
BPI0823N002,N002,BPI Malabon Rizal Branch,deposit,2,3,5,2025-08-23,positive,5.0,Amazing digital banking features! Mobile app works flawlessly.,
BPI0823N001,N001,BPI Monumento Circle Branch,encashment,3,3,6,2025-08-23,neutral,2.67,Product offerings are standard for mid-sized regional bank.,
BPI0823N002,N002,BPI Valenzuela Paso De Blas Branch,transfer,6,3,9,2025-08-23,positive,3.66,Drive-thru service is super convenient. Never have to get out.,
BPI0823N001,N001,BPI Alabang Madrigal Park,deposit,1,2,3,2025-08-23,positive,4.41,Drive-thru service is super convenient. Never have to get out.,
BPI0823N002,N002,BPI Pasig Rosario Branch,deposit,7,6,13,2025-08-23,positive,3.71,Staff remembered my name. Sweet!,
BPI0823B001,B001,BPI Ermita Pedro Gil Branch,customer service,9,10,19,2025-08-23,positive,3.03,Great branch! Modern facilities and efficient service.,
BPI0823B001,B001,BPI Pioneer Center Branch,customer service,4,7,11,2025-08-23,positive,4.37,Refinancing process was hassle-free with great new rates.,
BPI0823N002,N002,BPI Kalayaan Branch,encashment,9,7,16,2025-08-23,positive,3.89,Credit card application processed same day. Impressive!,
BPI0823B001,B001,BPI ABS-CBN Branch,deposit,4,5,9,2025-08-23,positive,4.19,Staff was patient in explaining loan details. Great service!,
BPI0823N001,N001,BPI Makati Atrium Branch,deposit,3,3,6,2025-08-23,positive,4.78,Smooth transaction as always,
BPI0823N001,N001,BPI Remedios Branch,withdrawal,3,3,6,2025-08-23,positive,4.31,Business banking solutions perfectly fit our company needs.,
BPI0823N002,N002,BPI Timog Circle Branch,deposit,1,2,3,2025-08-23,positive,3.86,Quick service despite busy day. Thank you for good service.,
BPI0823N002,N002,BPI Fairview East Branch,deposit,7,5,12,2025-08-23,neutral,2.49,Regular transaction completed. Nothing special to note.,
BPI0823N003,N003,BPI Ali Mall Cubao Branch,transfer,1,1,2,2025-08-23,positive,4.82,No hassle transaction. Staff was accommodating.,
BPI0823B002,B002,BPI Ermita ,withdrawal,1,1,2,2025-08-23,positive,3.85,Staff remembered my name. Sweet!,
BPI0823N001,N001,BPI E. Rodriguez B.G. Belmonte Branch,deposit,5,6,11,2025-08-23,positive,3.32,Branch renovation looks modern and welcoming now.,
BPI0823N001,N001,BPI Marikina Gen Ordonez Branch,deposit,2,2,4,2025-08-23,neutral,2.59,Branch staff is professional but not particularly memorable.,
BPI0823N001,N001,BPI Pasig Mabini Branch,deposit,3,3,6,2025-08-23,positive,3.48,Best bank in the area. Never had any issues with their service.,
BPI0823B001,B001,BPI Xavierville Branch,deposit,2,2,4,2025-08-23,neutral,2.95,"Not great, not terrible either",
BPI0823N001,N001,BPI Congressional Avenue Branch,deposit,6,3,9,2025-08-23,positive,3.35,Best bank in the area. Never had any issues with their service.,
BPI0823N001,N001,BPI Monumento Branch,deposit,2,2,4,2025-08-23,neutral,2.34,Systems work reliably most of the time with occasional issues.,
BPI0823B001,B001,BPI J.P. Rizal San Miguel Branch,deposit,1,2,3,2025-08-23,positive,4.2,Educational workshops on financial literacy were excellent.,
BPI0823N002,N002,BPI Marikina Gil Fernando Branch,transfer,3,2,5,2025-08-23,positive,4.7,Quick response to account security concerns. Very professional.,
BPI0823N001,N001,BPI Ortigas San Miguel Branch,withdrawal,7,6,13,2025-08-23,positive,3.79,Drive-thru service is super convenient. Never have to get out.,
BPI0823N003,N003,BPI San Lazaro Vertex One Branch,customer service,10,10,20,2025-08-23,neutral,2.6,Did what I needed done,
BPI0823N001,N001,BPI Buendia Pasong Tamo Branch,deposit,2,2,4,2025-08-23,positive,4.16,Quick and easy. No complaints!,
BPI0823B001,B001,BPI Buendia Center Branch,encashment,8,6,14,2025-08-23,negative,1.67,Branch closes too early. Not convenient for working people.,
BPI0823N001,N001,BPI Macapagal Meridian Park Branch,customer service,14,12,26,2025-08-23,negative,1.53,System crashed AGAIN. Get it together!,
BPI0823N001,N001,BPI Nueva Branch,transfer,7,5,12,2025-08-23,negative,1.87,Slow as molasses. Ugh.,
BPI0823N002,N002,BPI Medical Plaza Branch,withdrawal,7,7,14,2025-08-23,neutral,2.64,"Average wait time, decent staff. Typical bank visit.",
BPI0823N002,N002,BPI Macapagal Meridian Park Branch,deposit,3,2,5,2025-08-23,positive,3.19,Friendly faces everywhere,
BPI0823N002,N002,BPI Sta. Mesa Branch,customer service,3,7,10,2025-08-23,positive,3.68,Home loan pre-approval process was smooth and transparent.,
BPI0823N002,N002,BPI Fairview Branch ,deposit,1,2,3,2025-08-23,positive,3.9,Business banking solutions perfectly fit our company needs.,
BPI0823B001,B001,BPI EDSA Monumento,transfer,5,3,8,2025-08-23,neutral,2.55,Account statements are clear and easy to understand.,
BPI0823B001,B001,BPI Alabang Civic Place Branch,encashment,13,9,22,2025-08-23,positive,3.13,Insurance products are reasonably priced and comprehensive.,
BPI0823N002,N002,BPI Muntinlupa Tunasan,encashment,4,3,7,2025-08-23,positive,4.92,Trust and estate planning services are comprehensive.,
BPI0823B001,B001,BPI - Taft Avenue,withdrawal,1,1,2,2025-08-23,positive,4.16,Branch manager personally handled my complaint. Excellent!,
BPI0823B002,B002,BPI Alfaro Branch,transfer,5,4,9,2025-08-23,positive,4.84,Educational workshops on financial literacy were excellent.,
BPI0823B001,B001,BPI Pasig Mabini Branch,deposit,3,2,5,2025-08-23,positive,4.68,Great branch! Modern facilities and efficient service.,
BPI0823N002,N002,BPI Cubao Manhattan Parkview Branch,withdrawal,1,1,2,2025-08-23,positive,4.01,Insurance products are reasonably priced and comprehensive.,
BPI0823N001,N001,BPI Ayala Malls Cloverleaf Branch,encashment,3,2,5,2025-08-23,neutral,2.93,Fair service quality. Expected better but okay overall.,
BPI0823N002,N002,BPI Caloocan Branch,withdrawal,1,1,2,2025-08-23,positive,4.61,Very fast processing. Impressed with the service quality.,
BPI0823N002,N002,BPI U.P. Techno Hub Branch,transfer,4,4,8,2025-08-23,positive,3.29,Quick business account setup. Got everything done in one visit.,
BPI0823N003,N003,BPI Juan Luna Recto Branch,deposit,7,6,13,2025-08-23,positive,4.37,Best bank in the area. Never had any issues with their service.,
BPI0823B001,B001,BPI Quiapo Branch,withdrawal,1,2,3,2025-08-23,positive,3.88,Credit card application processed same day. Impressive!,
BPI0823N001,N001,BPI Muntinlupa Alabang Branch,encashment,8,7,15,2025-08-23,neutral,2.48,"Branch amenities are basic - coffee, water, comfortable seating.",
BPI0823N002,N002,BPI Ortigas Sapphire Branch,account service,6,9,15,2025-08-23,positive,4.31,Financial planning session was informative and helpful.,
BPI0823N004,N004,BPI J.P. Rizal Binakod Branch,withdrawal,1,1,2,2025-08-23,neutral,2.62,Standard branch operations. Nothing to complain about.,
BPI0823N001,N001,BPI Malabon Gen. Luna Branch,encashment,9,7,16,2025-08-23,positive,3.23,Quick and professional service. Highly recommended branch.,
BPI0823N002,N002,BPI Remedios Branch,transfer,5,3,8,2025-08-23,positive,4.84,Excellent service! Staff was very helpful and quick processing.,
BPI0823N002,N002,BPI UP Town Center Branch,withdrawal,1,1,2,2025-08-23,positive,4.71,Excellent service! Staff was very helpful and quick processing.,
BPI0823N003,N003,BPI EDSA Cloverleaf Branch,withdrawal,4,3,7,2025-08-23,neutral,2.96,Standard procedures followed. Nothing remarkable happened.,
BPI0823B001,B001,BPI MH Del Pilar Branch,withdrawal,6,4,10,2025-08-23,positive,3.43,Security measures are top-notch. Feel safe banking here.,
BPI0823N001,N001,BPI Pasig Market Avenue Ext. Branch,encashment,6,6,12,2025-08-23,neutral,2.84,Fair service quality. Expected better but okay overall.,
BPI0823N002,N002,BPI Malabon Panghulo Branch,customer service,10,11,21,2025-08-23,positive,3.8,Quick business account setup. Got everything done in one visit.,
BPI0823N003,N003,BPI Ortigas Emerald Branch,deposit,2,2,4,2025-08-23,positive,3.3,Professional and courteous staff,
BPI0823N002,N002,BPI Shaw Mandaluyong Branch,transfer,3,2,5,2025-08-23,neutral,2.87,Typical bank experience,
BPI0823N002,N002,BPI Bel-Air Paseo Branch,encashment,3,3,6,2025-08-23,positive,4.55,"Friendly atmosphere, helpful staff. Five stars!",
BPI0823N001,N001,BPI Padre Faura Taft Branch,transfer,2,1,3,2025-08-23,neutral,2.79,Overall experience is predictable and meets basic expectations.,
BPI0823N001,N001,BPI Binondo Rosario Branch,withdrawal,4,3,7,2025-08-23,positive,3.71,Wealth management team exceeded my expectations completely.,
BPI0823N001,N001,BPI Ermita Pedro Gil Branch,withdrawal,1,1,2,2025-08-23,positive,4.71,Best bank in the area. Never had any issues with their service.,
BPI0823N001,N001,BPI W 5th Avenue BGC Branch,transfer,2,1,3,2025-08-23,neutral,2.48,It's a bank. Does bank things.,
BPI0823N002,N002,BPI Comembo Branch,deposit,2,3,5,2025-08-23,positive,4.57,Senior citizen benefits are generous and well-designed.,
BPI0823N003,N003,BPI Bel-Air Paseo Branch,deposit,7,5,12,2025-08-23,positive,3.72,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N001,N001,BPI Corinthian Plaza Branch,deposit,1,1,2,2025-08-23,positive,4.94,Trust and estate planning services are comprehensive.,
BPI0823N001,N001,BPI Lagro Branch,deposit,1,2,3,2025-08-23,positive,3.62,Great branch! Modern facilities and efficient service.,
BPI0823N003,N003,BPI U.P. Techno Hub Branch,account service,15,17,32,2025-08-23,neutral,2.61,Typical bank visit. Service was adequate for needs.,
BPI0823N001,N001,BPI Pasig Blvd. Branch,deposit,6,5,11,2025-08-23,positive,3.32,Security measures are top-notch. Feel safe banking here.,
BPI0823N001,N001,BPI Commonwealth Branch,withdrawal,7,6,13,2025-08-23,neutral,2.44,"Could be better, could be worse",
BPI0823N003,N003,BPI Remedios Branch,customer service,3,5,8,2025-08-23,positive,3.76,Educational workshops on financial literacy were excellent.,
BPI0823B001,B001,BPI Fort Bonifacio Bayani Road Branch,withdrawal,1,1,2,2025-08-23,neutral,2.95,Investment options are limited but cover basic needs.,
BPI0823N001,N001,BPI Visayas Avenue Branch,deposit,3,2,5,2025-08-23,positive,4.36,Smooth transaction as always,
BPI0823N002,N002,BPI Corinthian Plaza Branch,withdrawal,1,1,2,2025-08-23,positive,4.82,Premium banking services justify the additional fees.,
BPI0823N004,N004,BPI EDSA Cloverleaf Branch,deposit,2,1,3,2025-08-23,positive,4.6,Fast and accurate processing. Keep up the good work!,
BPI0823N002,N002,BPI Pasig Market Avenue Ext. Branch,deposit,5,6,11,2025-08-23,positive,4.51,Investment advice was spot on. Made good returns this year.,
BPI0823N002,N002,BPI Visayas Avenue Branch,deposit,8,8,16,2025-08-23,positive,3.74,Branch renovation looks modern and welcoming now.,
BPI0823N001,N001,BPI Greenbelt 5 Branch,transfer,4,3,7,2025-08-23,positive,5.0,Educational workshops on financial literacy were excellent.,
BPI0823N001,N001,BPI Ayala Columns Branch,withdrawal,7,4,11,2025-08-23,positive,4.03,Smooth transaction as always,
BPI0823B001,B001,BPI Sucat Road BF Homes Branch,deposit,3,3,6,2025-08-23,positive,4.36,5 stars! Will definitely return,
BPI0823N001,N001,BPI Novaliches Lagro Branch,deposit,8,7,15,2025-08-23,positive,4.01,Quick business account setup. Got everything done in one visit.,
BPI0823N004,N004,BPI Juan Luna Recto Branch,withdrawal,1,1,2,2025-08-23,positive,4.46,Online banking platform is user-friendly and secure.,
BPI0823N001,N001,BPI Mandaluyong Greenfield District Branch,withdrawal,6,5,11,2025-08-23,positive,3.97,Love this branch! Super fast service 👍,
BPI0823N002,N002,BPI Salcedo Village Branch,withdrawal,6,6,12,2025-08-23,positive,3.31,Drive-thru service is super convenient. Never have to get out.,
BPI0823B003,B003,BPI Padre Faura Taft Branch,deposit,1,2,3,2025-08-23,positive,3.11,Best bank in the area. Never had any issues with their service.,
BPI0823N003,N003,BPI Sucat Road BF Homes Branch,deposit,3,3,6,2025-08-23,positive,4.83,Quick business account setup. Got everything done in one visit.,
BPI0823N002,N002,BPI Pasig Capitolyo Branch,customer service,2,5,7,2025-08-23,positive,4.73,Auto loan rates were the best I found anywhere.,
BPI0823N001,N001,BPI Glorietta Mall Third Level Branch,transfer,7,3,10,2025-08-23,positive,4.75,Refinancing process was hassle-free with great new rates.,
BPI0823N003,N003,BPI Pasig Market Avenue Ext. Branch,encashment,3,3,6,2025-08-23,neutral,2.94,Meh. It's fine for basic stuff,
BPI0823N001,N001,BPI T Sora - Visayas Avenue Branch,withdrawal,6,5,11,2025-08-23,neutral,2.75,Online banking works fine most of the time.,
BPI0823N003,N003,BPI Ortigas Sapphire Branch,deposit,2,1,3,2025-08-23,positive,4.18,Amazing customer service today,
BPI0823N004,N004,BPI Ortigas Sapphire Branch,account service,14,17,31,2025-08-23,positive,3.64,Insurance products are reasonably priced and comprehensive.,
BPI0823B001,B001,BPI Roosevelt Branch,deposit,3,3,6,2025-08-23,positive,3.43,"Efficient tellers, minimal wait time. Very pleased.",
